V_Bat,I_Bat,Pedal_time(ms),Wheel_time(ms),GPS_date,GPS_time,GPS_lat,GPS_lng,Vbat(V),Ibat(A),BattPower(W),Energy(J),Speed(km/h),norm.Speed,distance from encoder(m),cadencia(RPM),Altitud (msnm),Potencia del ciclista (W),Energía del ciclista (J)
0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0,18.944099999326294,0.7850576477971234,0,0,0.0,49.74000456807614,0
0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,19.198984379935737,0.7956202468284098,5.3330512166488155,0,0.0,51.574644510215656,51.574644510215656
0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,19.453868760545177,0.806182845859696,10.736903650133588,0,0.0,53.211168838853865,104.78581334906951
0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,19.70691282071701,0.8166691806380492,16.21104610033276,0,0.0,54.86981882760166,159.6556321766712
0,0,0,3686,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,19.952853889726125,0.8268611621594658,21.753505514145573,0,0.0,56.50846216413204,216.16409434080322
0,0,0,3686,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,20.185067951945953,0.8364842862708355,27.36046883413056,0,0.0,58.07705679254242,274.2411511333456
0,0,0,3686,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,20.41818571964873,0.8461448606121326,33.03218708958854,0,0.0,59.709838300226814,333.95098943357243
0,0,0,3686,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,20.64511072662106,0.8555488023251925,38.7669400692055,0,0.0,61.31925728865131,395.27024672222376
0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,20.87377383302101,0.8650247721762127,44.56521057837801,0,0.0,62.98637815244697,458.2566248746707
0,0,0,1046,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,21.12233129638128,0.8753251790329635,50.43252482737281,0,0.0,64.86679085617462,523.1234157308453
0,0,2114,1168,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,21.308364644633805,0.883034539878617,56.35151500643776,28.38221381267739,0.0,66.17547167923873,589.298887410084
0,0,2114,1294,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,21.49779534876094,0.8908846896882088,62.32312482553802,28.38221381267739,0.0,67.63553388422626,656.9344212943103
0,0,2114,1294,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,21.687854687494706,0.8987608905852434,68.34752890539765,28.38221381267739,0.0,69.11981292945885,726.0542342237691
0,0,2114,1454,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,21.876223872637034,0.9065670502555659,74.42425775890794,28.38221381267739,0.0,70.61079372019876,796.6650279439679
0,0,0,1817,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,22.069717422494936,0.9145855674255958,80.55473482071208,0,0.0,72.17593166683682,868.8409596108047
0,0,0,1817,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,22.27201120444122,0.9229687727836958,86.74140459972354,0,0.0,73.84383683279269,942.6847964435974
0,0,0,1817,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,22.471847128029015,0.9312501226563622,92.98358435750937,0,0.0,75.50214284678924,1018.1869392903866
0,0,0,1817,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,22.670072157962924,0.9394647158933047,99.28082662361018,0,0.0,77.17477316610052,1095.361712456487
0,0,0,1817,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,22.85981244835833,0.9473276951889935,105.63077452593194,0,0.0,78.79101000227071,1174.1527224587578
0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,23.044462877629293,0.954979746839552,112.0320142141623,0,0.0,80.39217608367895,1254.5448985424368
0,0,0,703,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,23.266276816450805,0.9641718820724754,118.49486888539863,0,0.0,82.40964120197044,1336.9545397444074
0,0,0,688,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,23.38629889198181,0.9691456864919754,124.99106302206025,0,0.0,83.3598324890041,1420.3143722334114
0,0,0,745,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,23.4987715418867,0.9738066370770644,131.51849956147322,0,0.0,84.3711534189822,1504.6855256523936
0,0,0,841,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,23.621023754849904,0.9788728600567942,138.07989504893152,0,0.0,85.49570155770718,1590.1812272101008
0,0,0,683,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,23.750082334409385,0.9842211439499644,144.677140141823,0,0.0,86.69171046490128,1676.872937675002
0,0,0,561,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0.0,23.86050610604235,0.988797187489755,151.30505850461253,0,0.0,87.7029278208002,1764.5758654958022
