HEADER:,V_BAT,I_BAT,PEDAL_TIME,WHEEL_TIME,GPS_DATE,GPS_TIME,GPS_LAT,GPS_LNG
MEDIDA:,0,0,645,274,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,680,271,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,649,277,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,649,273,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,643,275,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,655,275,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,645,275,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,656,277,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,658,285,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,668,279,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,656,278,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,668,285,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,662,283,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,676,282,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,667,277,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,673,281,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,669,287,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,670,289,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,690,290,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,684,291,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,691,294,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,713,296,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,713,307,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,713,314,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,744,316,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,733,319,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,733,327,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,2011,324,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,772,330,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,783,329,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
