V_Bat,I_Bat,Pedal_time(ms),Wheel_time(ms),GPS_date,GPS_time,GPS_lat,GPS_lng,Vbat(V),Ibat(A),BattPower(W),Energy(J),Speed(km/h),norm.Speed,distance from encoder(m),cadencia(RPM),Altitud (msnm),Potencia del ciclista (W),Energía del ciclista (J)
0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0,9.849491088648785,0.4814804642302481,0,0,2587.5,12.465586355973956,0
0,0,0,0,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,9.942748856797643,0.4860392574813163,2.7618746824437896,0,2587.5,12.70480811918509,12.70480811918509
0,0,0,0,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.032120884606964,0.49040810101359006,5.548574928167946,0,2587.5,12.905871896126893,25.610680015311985
0,0,0,0,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.119431413810101,0.4946761706787693,8.359528098670753,0,2587.5,13.105727253141152,38.71640726845314
0,0,0,0,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.210318221751784,0.4991190624065053,11.195727604712914,0,2587.5,13.319662264715763,52.0360695331689
0,0,0,0,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.300441275004882,0.5035246189096384,14.05696129221427,0,2587.5,13.531684131903361,65.56775366507226
0,0,0,0,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.382727541018582,0.507547083542934,16.941052275830543,0,2587.5,13.723308234755288,79.29106189982755
0,0,0,1894,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.443091387193732,0.5104978971857455,19.841910994495468,0,2587.5,13.857985696277103,93.14904759610465
0,0,0,1894,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.46948065046354,0.5117879044171327,22.750100064068672,0,2587.5,13.911870101506473,107.06091769761113
0,0,0,1894,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.495869913733355,0.5130779116485203,25.66561948455016,0,2587.5,13.975950746402326,121.03686844401346
0,0,0,2860,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.522259177003166,0.5143679188799077,28.588469255939927,0,2587.5,14.040250079898904,135.07711852391236
0,0,0,2860,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.62743425068886,0.5195092752046014,31.54053432557572,0,2587.5,14.333791132004952,149.41090965591732
0,0,0,2860,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.741265210845192,0.5250737640747939,34.524219106366054,0,2587.496,11.243209388835524,160.65411904475286
0,0,0,3539,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.861444140957541,0.530948565781846,37.541286923298706,0,2587.459,-16.338928293453666,144.31519075129918
0,0,0,3539,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,10.98562416524451,0.5370189561404625,40.59284919142218,0,2587.456,12.719821632333748,157.03501238363293
0,0,0,3539,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,11.113355182148066,0.5432629324801338,43.679892297574426,0,2587.455,14.746680227815062,171.781692611448
0,0,0,2780,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,11.241750953105337,0.5495394045180599,46.80260089565924,0,2587.4629999999997,22.694442339836037,194.47613495128402
0,0,0,2780,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,11.367557620549155,0.555689311360853,49.96025579025623,0,2587.4469999999997,2.747266927460974,197.223401878745
0,0,0,2780,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,11.494756375653557,0.5619072687259556,53.15324367238222,0,2587.442,12.393840429627147,209.61724230837214
0,0,0,2780,0/0/2000,12:19:02.00,0.000000,0.000000,0.0,0.0,0.0,0.0,11.624092744037712,0.5682297207319508,56.3821583235038,0,2587.4519999999998,25.433183566003724,235.05042587437586
0,0,0,0,0/0/2000,12:19:08.00,0.000000,0.000000,0.0,0.0,0.0,0.0,11.755628387623151,0.5746596816473253,59.64761065339912,0,2587.474,35.949063589172056,270.9994894635479
0,0,0,0,0/0/2000,12:19:09.00,0.000000,0.000000,0.0,0.0,0.0,0.0,11.909203232546092,0.5821670022755762,62.9557226624397,0,2587.5119999999997,49.93476148916167,320.9342509527096
0,0,0,0,0/0/2000,12:19:10.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.060609962011297,0.5895683372008399,66.30589209633172,0,2587.583,78.2657508567759,399.20000180948546
0,0,0,2930,0/0/2000,12:19:11.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.211307526467298,0.5969350054519806,69.69792196479486,0,2587.675,96.46245664912394,495.6624584586094
0,0,0,1351,0/0/2000,12:19:12.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.336258721923375,0.6030430935808841,73.12466049866246,0,2587.799,123.86073334084831,619.5231917994578
0,0,0,1351,0/0/2000,12:19:13.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.438974389101311,0.6080642247917696,76.57993116230172,0,2587.932,131.76560714827713,751.2887989477349
0,0,3596,1349,0/0/2000,12:19:14.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.54346718946297,0.6131722290098588,80.0642276038192,16.685205784204673,2588.0389999999998,110.1207786926902,861.4095776404251
0,0,3596,1019,0/0/2000,12:19:15.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.647889374850328,0.6182767813003,83.57753020794429,16.685205784204673,2588.154,117.21114978043238,978.6207274208575
0,0,1576,710,0/0/2000,12:19:16.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.734387513822366,0.622505138251179,87.11486007289496,38.07106598984771,2588.247,98.8838662207472,1077.5045936416047
0,0,1204,666,0/0/2000,12:19:17.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.790334993902425,0.6252400631766408,90.66773090453452,49.83388704318937,2588.35,107.50028344452723,1185.004877086132
0,0,1095,604,0/0/2000,12:19:18.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.841642700454658,0.6277481783824943,94.23485387688304,54.794520547945204,2588.4479999999994,103.43944789859084,1288.4443249847227
0,0,1012,562,0/0/2000,12:19:19.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.884405487535101,0.6298385855304331,97.81385540119834,59.28853754940711,2588.555,111.18193874026554,1399.6262637249883
0,0,957,546,0/0/2000,12:19:20.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.924962600356519,0.6318211709587909,101.40412279018626,62.695924764890286,2588.6989999999996,142.58192784356137,1542.2081915685496
0,0,933,542,0/0/2000,12:19:21.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.956408356042724,0.6333583587088579,105.00312511130925,64.30868167202573,2588.8429999999994,142.68315711914414,1684.8913486876938
0,0,919,535,0/0/2000,12:19:22.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.992367722894757,0.6351161888839921,108.61211614544668,65.28835690968444,2588.999,152.94363625741295,1837.8349849451067
0,0,919,566,0/0/2000,12:19:23.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.024213949547038,0.6366729531730825,112.22995335365418,65.28835690968444,2589.1769999999997,171.63927157808598,2009.4742565231927
0,0,919,616,0/0/2000,12:19:24.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.066709277189059,0.6387502858897217,115.85959481954004,65.28835690968444,2589.3559999999993,172.62853128291655,2182.102787806109
0,0,3700,634,0/0/2000,12:19:25.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.118054421935337,0.6412602312164298,119.50349882563319,16.216216216216218,2589.5359999999996,173.6483405412007,2355.7511283473095
0,0,3700,634,0/0/2000,12:19:26.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.176628678119984,0.6441235629160978,123.1636734584443,16.216216216216218,2589.7229999999995,179.76370093009007,2535.5148292773997
0,0,1052,586,0/0/2000,12:19:27.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.236003280822331,0.6470260185876968,126.8403410364505,57.03422053231939,2589.9179999999997,186.72576561356732,2722.2405948909673
0,0,1010,573,0/0/2000,12:19:28.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.289929658751724,0.6496621443779544,130.53198816388152,59.40594059405941,2590.1209999999996,193.66809989944792,2915.908694790415
0,0,934,542,0/0/2000,12:19:29.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.340535703261157,0.6521359596831269,134.23769252589852,64.23982869379016,2590.3159999999993,187.08068367929405,3102.989378469709
0,0,909,528,0/0/2000,12:19:30.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.386385246316761,0.6543772591651477,137.9561328720976,66.006600660066,2590.5159999999996,191.46273413448228,3294.4521126041914
0,0,880,512,0/0/2000,12:19:31.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.429086831331446,0.6564646745240927,141.68643476968967,68.18181818181817,2590.7389999999996,211.0455046167134,3505.497617220905
0,0,867,501,0/0/2000,12:19:32.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.466726858906595,0.6583046617668253,145.42719223049707,69.20415224913495,2591.0299999999993,268.63435616614504,3774.13197338705
0,0,851,493,0/0/2000,12:19:33.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.50456155665626,0.6601541652256907,149.17845932956826,70.50528789659224,2591.3509999999997,294.11551778968476,4068.247491176735
0,0,841,489,0/0/2000,12:19:34.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.536944488754884,0.6617371657116702,152.93872168755573,71.3436385255648,2591.6999999999994,317.8862191009212,4386.133710277656
0,0,828,487,0/0/2000,12:19:35.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.569926304989414,0.6633494419246067,156.7081456611639,72.46376811594203,2592.0709999999995,336.5909595161021,4722.724669793758
0,0,847,485,0/0/2000,12:19:36.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.599068007716452,0.6647739988312721,160.48566455219625,70.83825265643448,2592.4619999999995,353.5914503228122,5076.31612011657
0,0,847,500,0/0/2000,12:19:37.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.627664839806746,0.666171920395587,164.27112700769814,70.83825265643448,2592.8979999999997,391.7123955968595,5468.028515713429
0,0,847,560,0/0/2000,12:19:38.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.657852724755672,0.6676476186553773,168.06497498679693,70.83825265643448,2593.3609999999994,414.6314344055468,5882.659950118977
0,0,847,563,0/0/2000,12:19:39.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.702617941095474,0.6698359121368034,171.87125774821234,70.83825265643448,2593.7909999999993,386.91575722603545,6269.575707345012
0,0,847,583,0/0/2000,12:19:40.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.74412929717135,0.6718651445930136,175.68907144187105,70.83825265643448,2594.2039999999993,372.7017244598491,6642.277431804861
0,0,0,716,0/0/2000,12:19:41.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.788067024233351,0.6740129872614957,179.51909005971365,0,2594.6129999999994,369.4821070637757,7011.759538868637
0,0,0,797,0/0/2000,12:19:42.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.854001667823926,0.6772361226010903,183.3674238563314,0,2595.030999999999,377.33455365583745,7389.094092524474
0,0,0,1003,0/0/2000,12:19:43.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.926473267359574,0.6807788091291432,187.2358886528202,0,2595.458999999999,386.052624827566,7775.14671735204
0,0,0,885,0/0/2000,12:19:44.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.014440474044891,0.6850789796791421,191.12878878449933,0,2595.906999999999,403.2844820673226,8178.431199419362
0,0,1417,724,0/0/2000,12:19:45.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.090684407373745,0.6888060721840761,195.0428677865476,42.34297812279464,2596.3709999999987,417.0809586099024,8595.512158029265
0,0,1087,582,0/0/2000,12:19:46.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.150415524169738,0.6917259556161318,198.97353876548362,55.19779208831647,2596.839999999999,421.522874045236,9017.035032074502
0,0,937,522,0/0/2000,12:19:47.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.187101298400844,0.6935192953377947,202.91440023726165,64.034151547492,2597.3029999999985,416.585386437001,9433.620418511502
0,0,878,504,0/0/2000,12:19:48.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.21007467232048,0.6946423209479716,206.86164320179512,68.3371298405467,2597.773999999999,423.42879789105916,9857.049216402562
0,0,840,487,0/0/2000,12:19:49.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.229313269304873,0.6955827765028642,210.81423022104647,71.42857142857143,2598.2469999999985,425.1913232982432,10282.240539700804
0,0,803,468,28/4/2017,12:19:50.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.244768974809267,0.6963383099811205,214.77111049182682,74.71980074719801,2598.728999999999,432.8535018252801,10715.094041526085
0,0,786,463,28/4/2017,12:19:51.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.252528310441264,0.6967176157227661,218.73014613361605,76.33587786259542,2599.2029999999986,426.12386422705595,11141.217905753141
0,0,786,447,28/4/2017,12:19:52.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.251337901368643,0.6966594240144077,222.68885110621844,76.33587786259542,2599.665999999999,416.82579308927444,11558.043698842415
0,0,768,444,28/4/2017,12:19:53.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.235565945339298,0.6958884310115733,226.6431749799238,78.125,2600.0979999999986,390.5756271973145,11948.61932603973
0,0,741,431,28/4/2017,12:19:54.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.209361321647322,0.6946074496627265,230.5902197914925,80.97165991902834,2600.435999999999,311.056174214873,12259.675500254603
