type,latitude,longitude,altitude (m),name
T,4.672722,-74.04598,2577.9,
T,4.672703,-74.04594,2578,
T,4.672683,-74.0459,2578.2,
T,4.67267,-74.04585,2578.3,
T,4.67263,-74.0458,2578.6,
T,4.672565,-74.04575,2579,
T,4.672543,-74.04572,2579.1,
T,4.672533,-74.04569,2579.2,
T,4.67251,-74.04565,2579.4,
T,4.67249,-74.04563,2579.5,
T,4.672467,-74.04559,2579.7,
T,4.672453,-74.04556,2579.8,
T,4.672428,-74.04552,2580,
T,4.672352,-74.04546,2580.5,
T,4.672332,-74.04543,2580.7,
T,4.672307,-74.04539,2580.9,
T,4.672288,-74.04536,2581,
T,4.672275,-74.04532,2581.2,
T,4.672262,-74.04529,2581.3,
T,4.67225,-74.04526,2581.5,
T,4.67223,-74.04523,2581.7,
T,4.672225,-74.04521,2581.7,
T,4.67222,-74.04519,2581.8,
T,4.67221,-74.04517,2581.9,
T,4.672192,-74.04514,2582.1,
T,4.672178,-74.04511,2582.2,
T,4.672167,-74.04508,2582.4,
T,4.672155,-74.04504,2582.5,
T,4.672143,-74.04501,2582.7,
T,4.672148,-74.04498,2582.9,
T,4.672148,-74.04494,2583.3,
T,4.67213,-74.04491,2583.7,
T,4.67212,-74.04488,2584,
T,4.67211,-74.04485,2584.3,
T,4.6721,-74.0448,2584.9,
T,4.67207,-74.04475,2585.4,
T,4.672038,-74.04471,2585.9,
T,4.672008,-74.04465,2586.6,
T,4.671978,-74.04459,2587.2,
T,4.671958,-74.04457,2587.4,
T,4.671935,-74.04453,2587.8,
T,4.67193,-74.04451,2588,
T,4.671917,-74.04449,2588.2,
T,4.671903,-74.04444,2588.7,
T,4.671865,-74.04439,2589.1,
T,4.671817,-74.04435,2589.5,
T,4.671808,-74.04432,2589.8,
T,4.671773,-74.04427,2590.2,
T,4.671738,-74.04425,2590.4,
T,4.671708,-74.04422,2590.6,
T,4.671675,-74.04421,2590.7,
T,4.671652,-74.04419,2590.9,
T,4.671623,-74.04417,2591.1,
T,4.671558,-74.04414,2591.6,
T,4.671508,-74.04413,2591.9,
T,4.671488,-74.04411,2592.2,
T,4.671462,-74.04407,2592.9,
T,4.67144,-74.04404,2593.4,
T,4.671383,-74.04401,2594,
T,4.671343,-74.044,2594.3,
T,4.67131,-74.04401,2594.2,
T,4.671273,-74.04402,2594.2,
T,4.671233,-74.04403,2594.2,
T,4.671193,-74.04405,2594,
T,4.671123,-74.04403,2594.5,
T,4.671078,-74.04405,2594.3,
T,4.671037,-74.04407,2594.1,
T,4.670993,-74.04407,2594.3,
T,4.67093,-74.04409,2594.1,
T,4.670888,-74.04411,2593.9,
T,4.670843,-74.04413,2593.6,
T,4.670787,-74.04413,2594.7,
T,4.67074,-74.04414,2595.5,
T,4.670692,-74.04416,2596,
T,4.670643,-74.04418,2596.7,
T,4.670592,-74.04419,2597.6,
T,4.670548,-74.04421,2598.1,
T,4.670507,-74.04423,2598.6,
T,4.670465,-74.04426,2598.9,
T,4.670423,-74.04428,2599.3,
T,4.670382,-74.04431,2599.5,
T,4.670337,-74.04433,2600,
T,4.670297,-74.04435,2600.3,
T,4.670258,-74.04437,2600.5,
T,4.670215,-74.04439,2600.8,
T,4.67018,-74.04442,2600.7,
T,4.670142,-74.04444,2600.9,
T,4.670112,-74.04446,2600.9,
T,4.670077,-74.04449,2600.7,
T,4.670045,-74.04451,2600.7,
T,4.670013,-74.04454,2600.4,
T,4.669978,-74.04456,2600.4,
T,4.669932,-74.04458,2600.6,
T,4.669887,-74.0446,2600.7,
T,4.669838,-74.04462,2600.8,
T,4.669797,-74.04465,2600.5,
T,4.669753,-74.04467,2600.6,
T,4.669708,-74.04469,2600.6,
T,4.669663,-74.04472,2600.2,
T,4.669622,-74.04474,2600.1,
T,4.669582,-74.04476,2600,
T,4.669535,-74.04478,2599.9,
T,4.669492,-74.04481,2599.4,
T,4.669448,-74.04482,2599.6,
T,4.669407,-74.04484,2599.4,
T,4.669363,-74.04486,2599.2,
T,4.66933,-74.04489,2598.5,
T,4.669292,-74.04491,2598.1,
T,4.669242,-74.04494,2597.5,
T,4.669192,-74.04497,2596.9,
T,4.669152,-74.04499,2596.5,
T,4.669108,-74.04502,2596,
T,4.669053,-74.04504,2595.9,
T,4.668998,-74.04506,2595.9,
T,4.66895,-74.04508,2595.8,
T,4.668905,-74.0451,2595.7,
T,4.668857,-74.04512,2595.7,
T,4.668817,-74.04515,2595.3,
T,4.668773,-74.04517,2595.2,
T,4.668728,-74.04518,2595.4,
T,4.668677,-74.04519,2595.6,
T,4.668632,-74.04521,2595.5,
T,4.6686,-74.04522,2595.6,
T,4.66857,-74.04524,2595.4,
T,4.668538,-74.04526,2595.3,
T,4.668502,-74.04527,2595.4,
T,4.668462,-74.04528,2595.5,
T,4.668402,-74.04529,2595.9,
T,4.668347,-74.04531,2595.9,
T,4.668303,-74.04533,2595.8,
T,4.668258,-74.04535,2595.5,
T,4.668212,-74.04537,2595.3,
T,4.668163,-74.04538,2595.2,
T,4.668118,-74.0454,2595,
T,4.668073,-74.04544,2594.3,
T,4.66804,-74.04545,2594.3,
T,4.668005,-74.04547,2594,
T,4.667977,-74.04549,2593.7,
T,4.667947,-74.04551,2593.4,
T,4.667918,-74.04553,2593.1,
T,4.66789,-74.04554,2593,
T,4.667863,-74.04556,2592.8,
T,4.667837,-74.04558,2592.5,
T,4.667808,-74.0456,2592.2,
T,4.66778,-74.04562,2591.9,
T,4.667753,-74.04564,2591.6,
T,4.667727,-74.04565,2591.5,
T,4.6677,-74.04567,2591.3,
T,4.66767,-74.04569,2591,
T,4.667638,-74.04571,2590.7,
T,4.667617,-74.04572,2590.6,
T,4.667578,-74.04574,2590.4,
T,4.667545,-74.04576,2590.2,
T,4.66749,-74.04578,2590.1,
T,4.667438,-74.04581,2590.5,
T,4.66739,-74.04583,2590.9,
T,4.667343,-74.04585,2591.5,
T,4.667308,-74.04588,2591.8,
T,4.667263,-74.0459,2592.4,
T,4.667218,-74.04593,2592.9,
T,4.667185,-74.04595,2593.3,
T,4.667135,-74.04596,2594.1,
T,4.667087,-74.04597,2594.8,
T,4.667043,-74.04598,2595.4,
T,4.667008,-74.046,2595.9,
T,4.666952,-74.04602,2596.6,
T,4.666883,-74.04604,2597.6,
T,4.666835,-74.04606,2598.3,
T,4.666783,-74.04609,2598.9,
T,4.66673,-74.04612,2599.5,
T,4.666685,-74.04615,2600,
T,4.666645,-74.04619,2600.1,
T,4.6666,-74.04621,2600,
T,4.666545,-74.04623,2599.9,
T,4.666485,-74.04627,2599.6,
T,4.666427,-74.0463,2599.4,
T,4.666377,-74.04633,2599.2,
T,4.666327,-74.04636,2598.9,
T,4.666275,-74.04639,2598.6,
T,4.66623,-74.04641,2598.4,
T,4.666183,-74.04645,2598,
T,4.666135,-74.04648,2597.6,
T,4.666085,-74.04651,2597.3,
T,4.666032,-74.04654,2596.9,
T,4.66598,-74.04657,2596.5,
T,4.665932,-74.04661,2595.9,
T,4.66588,-74.04663,2595.6,
T,4.665825,-74.04666,2595.1,
T,4.66577,-74.04668,2595.1,
T,4.665728,-74.04671,2594.9,
T,4.665698,-74.04673,2594.8,
T,4.665673,-74.04675,2594.7,
T,4.665653,-74.04676,2594.7,
T,4.665638,-74.04677,2594.6,
T,4.665612,-74.04677,2594.7,
T,4.66561,-74.04677,2594.7,
T,4.665612,-74.04677,2594.7,
T,4.665412,-74.0468,2594.9,
T,4.665372,-74.04682,2594.8,
T,4.665325,-74.04685,2594.5,
T,4.665285,-74.04687,2594.4,
T,4.665238,-74.04689,2594.2,
T,4.665198,-74.04692,2593.9,
T,4.66516,-74.04694,2593.7,
T,4.665122,-74.04697,2593.4,
T,4.665085,-74.047,2593.1,
T,4.665048,-74.04703,2592.7,
T,4.665017,-74.04705,2592.5,
T,4.664972,-74.04708,2592.3,
T,4.664933,-74.04711,2592.3,
T,4.664897,-74.04714,2592.3,
T,4.664862,-74.04717,2592.2,
T,4.664833,-74.04719,2592.3,
T,4.664805,-74.04722,2592.1,
T,4.664763,-74.04723,2592.4,
T,4.664708,-74.04725,2592.8,
T,4.664632,-74.04727,2593.3,
T,4.664592,-74.04728,2593.6,
T,4.664557,-74.0473,2593.7,
T,4.664518,-74.04732,2593.8,
T,4.66448,-74.04734,2593.9,
T,4.664447,-74.04736,2594,
T,4.664418,-74.04738,2594,
T,4.664397,-74.04739,2594.1,
T,4.664378,-74.0474,2594.2,
T,4.664367,-74.04739,2594.4,
T,4.66436,-74.04739,2594.5,
T,4.66436,-74.04739,2594.5,
T,4.664357,-74.04739,2594.5,
T,4.664313,-74.04735,2595.6,
T,4.664303,-74.04734,2595.8,
T,4.664295,-74.04732,2596.2,
T,4.664303,-74.04731,2596.3,
T,4.664317,-74.04728,2596.5,
T,4.664337,-74.04727,2596.5,
T,4.664357,-74.04726,2596.4,
T,4.664373,-74.04724,2596.5,
T,4.664388,-74.04721,2596.8,
T,4.664405,-74.04719,2596.9,
T,4.664425,-74.04716,2597.1,
T,4.664448,-74.04714,2597.1,
T,4.664458,-74.04712,2597.3,
T,4.664477,-74.04709,2597.6,
T,4.66449,-74.04706,2597.8,
T,4.664497,-74.04702,2598.3,
T,4.664488,-74.04699,2598.9,
T,4.664503,-74.04696,2599.1,
T,4.664527,-74.04694,2599.2,
T,4.66451,-74.04691,2599.8,
T,4.664513,-74.04688,2600.2,
T,4.664515,-74.04686,2600.5,
T,4.664512,-74.04685,2600.6,
T,4.664508,-74.04684,2600.8,
T,4.664505,-74.04682,2601.1,
T,4.664507,-74.04681,2601.3,
T,4.664508,-74.04681,2601.2,
T,4.664508,-74.04681,2601.2,
T,4.664507,-74.04681,2601.3,
T,4.664548,-74.04671,2602.3,
T,4.664553,-74.04668,2602.6,
T,4.664565,-74.04665,2603.3,
T,4.66458,-74.04662,2604.1,
T,4.664595,-74.04659,2605,
T,4.664613,-74.04655,2606.1,
T,4.664637,-74.04652,2606.9,
T,4.664662,-74.04649,2607.6,
T,4.664687,-74.04646,2608.2,
T,4.664713,-74.04644,2608.6,
T,4.664742,-74.04641,2609.2,
T,4.664775,-74.04638,2609.7,
T,4.664803,-74.04636,2609.9,
T,4.664832,-74.04634,2610.2,
T,4.664862,-74.04632,2610.4,
T,4.66489,-74.04629,2610.9,
T,4.664912,-74.04626,2611.5,
T,4.664938,-74.04623,2612,
T,4.664962,-74.04621,2612.3,
T,4.664982,-74.0462,2612.3,
T,4.665,-74.04618,2612.6,
T,4.66502,-74.04616,2612.9,
T,4.665037,-74.04613,2613.6,
T,4.66506,-74.0461,2614.1,
T,4.665087,-74.04608,2614.3,
T,4.665103,-74.04606,2614.7,
T,4.665127,-74.04603,2615.1,
T,4.665145,-74.046,2615.7,
T,4.665158,-74.04598,2616,
T,4.665178,-74.04596,2616.2,
T,4.665205,-74.04593,2616.5,
T,4.665222,-74.0459,2617,
T,4.665228,-74.04588,2617.4,
T,4.665238,-74.04585,2618,
T,4.665258,-74.04583,2618.2,
T,4.665278,-74.0458,2619.3,
T,4.665307,-74.04578,2619.6,
T,4.665338,-74.04575,2620.3,
T,4.66536,-74.04573,2620.7,
T,4.665372,-74.04571,2621.2,
T,4.66539,-74.04569,2621.6,
T,4.665413,-74.04567,2621.9,
T,4.665432,-74.04565,2622.2,
T,4.665452,-74.04562,2622.8,
T,4.665477,-74.04559,2623.2,
T,4.665498,-74.04556,2623.6,
T,4.665522,-74.04553,2623.9,
T,4.665545,-74.0455,2624.2,
T,4.665565,-74.04547,2624.5,
T,4.665588,-74.04544,2624.6,
T,4.665613,-74.04541,2624.6,
T,4.665627,-74.04538,2624.9,
T,4.665647,-74.04536,2624.7,
T,4.665667,-74.04534,2624.4,
T,4.66565,-74.04529,2626.6,
T,4.665675,-74.04527,2626,
T,4.665692,-74.04526,2625.5,
T,4.66569,-74.04524,2626.1,
T,4.665757,-74.0452,2623.8,
T,4.66582,-74.04517,2621.2,
T,4.665858,-74.04513,2621.1,
T,4.66588,-74.0451,2621.5,
T,4.665908,-74.04507,2621.9,
T,4.665935,-74.04505,2622,
T,4.665955,-74.04502,2622.4,
T,4.665978,-74.04499,2622.8,
T,4.666008,-74.04497,2622.9,
T,4.666042,-74.04494,2623.1,
T,4.666077,-74.04492,2623,
T,4.666138,-74.04492,2622.4,
T,4.666143,-74.0449,2622.7,
T,4.666157,-74.04488,2622.8,
T,4.666177,-74.04486,2622.9,
T,4.666197,-74.04484,2623,
T,4.66622,-74.04481,2623.2,
T,4.666247,-74.04479,2623.2,
T,4.66627,-74.04478,2623.1,
T,4.666302,-74.04477,2622.8,
T,4.666328,-74.04476,2622.6,
T,4.666348,-74.04475,2622.5,
T,4.666373,-74.04477,2621.9,
T,4.666392,-74.04477,2621.7,
T,4.666397,-74.04476,2621.7,
T,4.666413,-74.04476,2621.5,
T,4.66643,-74.04475,2621.4,
T,4.666452,-74.04475,2621.2,
T,4.666472,-74.04475,2620.9,
T,4.66649,-74.04474,2620.8,
T,4.666505,-74.04473,2620.7,
T,4.666518,-74.04472,2620.7,
T,4.666522,-74.04472,2620.6,
T,4.666527,-74.04473,2620.4,
T,4.666573,-74.04472,2619.9,
T,4.666585,-74.04472,2619.8,
T,4.666583,-74.04473,2619.7,
T,4.66659,-74.04473,2619.6,
T,4.6666,-74.04473,2619.5,
T,4.666638,-74.04473,2619,
T,4.666645,-74.04472,2619,
T,4.66665,-74.04471,2619,
T,4.666658,-74.0447,2619,
T,4.666672,-74.04469,2618.9,
T,4.666687,-74.04467,2619,
T,4.666693,-74.04467,2619,
T,4.666703,-74.04466,2619,
T,4.66672,-74.04465,2618.9,
T,4.66673,-74.04464,2619,
T,4.66674,-74.04463,2619,
T,4.666753,-74.04462,2619,
T,4.666763,-74.04462,2618.9,
T,4.666787,-74.0446,2619,
T,4.666827,-74.04459,2618.9,
T,4.666877,-74.04456,2618.9,
T,4.666917,-74.04455,2618.8,
T,4.666953,-74.04453,2618.9,
T,4.66699,-74.04452,2618.9,
T,4.66703,-74.04451,2618.8,
T,4.667072,-74.0445,2618.8,
T,4.667113,-74.04451,2618.4,
T,4.667147,-74.04452,2618,
T,4.667183,-74.04454,2617.4,
T,4.667223,-74.04456,2616.8,
T,4.667262,-74.04457,2616.3,
T,4.667305,-74.04458,2615.9,
T,4.667343,-74.04459,2615.4,
T,4.66738,-74.0446,2614.9,
T,4.667413,-74.0446,2614.7,
T,4.667445,-74.04462,2614,
T,4.667478,-74.04462,2613.7,
T,4.66751,-74.04463,2613.4,
T,4.66757,-74.04461,2614.1,
T,4.667605,-74.04461,2614.2,
T,4.667662,-74.0446,2614.6,
T,4.667718,-74.04457,2615.7,
T,4.66775,-74.04458,2615.5,
T,4.667808,-74.04457,2616,
T,4.66785,-74.04458,2615.9,
T,4.667912,-74.04457,2616.4,
T,4.667953,-74.04455,2617.2,
T,4.668005,-74.04452,2618.4,
T,4.668057,-74.04452,2618.6,
T,4.668108,-74.04451,2619.2,
T,4.66816,-74.0445,2619.8,
T,4.668208,-74.04449,2620.4,
T,4.668258,-74.04447,2621.3,
T,4.668297,-74.04449,2620.8,
T,4.668343,-74.04451,2620.2,
T,4.668392,-74.04452,2619.4,
T,4.668433,-74.04454,2618.4,
T,4.668485,-74.04456,2617.3,
T,4.668498,-74.04456,2617.2,
T,4.66853,-74.04455,2617.3,
T,4.668567,-74.04451,2618.5,
T,4.668612,-74.04446,2620.1,
T,4.668657,-74.04442,2621.2,
T,4.668693,-74.04439,2622.1,
T,4.668727,-74.04435,2623.3,
T,4.668753,-74.04433,2623.9,
T,4.668782,-74.04431,2624.4,
T,4.668808,-74.04428,2625.4,
T,4.668837,-74.04425,2626.3,
T,4.668868,-74.04422,2627.2,
T,4.668897,-74.0442,2627.7,
T,4.668927,-74.04418,2628.2,
T,4.668955,-74.04415,2629.5,
T,4.668988,-74.04413,2630.5,
T,4.669053,-74.04409,2632.5,
T,4.66912,-74.04405,2634.7,
T,4.669158,-74.044,2637.6,
T,4.66919,-74.04398,2638.3,
T,4.66922,-74.04396,2638.8,
T,4.669258,-74.04395,2638.5,
T,4.669287,-74.04394,2638.4,
T,4.669312,-74.04392,2638.9,
T,4.669338,-74.04391,2638.9,
T,4.669362,-74.04389,2639.4,
T,4.669382,-74.04388,2639.5,
T,4.669403,-74.04386,2640.1,
T,4.669427,-74.04385,2640,
T,4.669453,-74.04383,2640.5,
T,4.6695,-74.0438,2640.9,
T,4.669522,-74.04377,2641.9,
T,4.669542,-74.04375,2642.5,
T,4.669562,-74.04372,2643.5,
T,4.669607,-74.04369,2643.8,
T,4.669648,-74.04364,2645.2,
T,4.669688,-74.0436,2646,
T,4.669725,-74.04354,2647.9,
T,4.669768,-74.0435,2648.5,
T,4.669783,-74.04346,2650,
T,4.669795,-74.04343,2651,
T,4.669817,-74.0434,2651.7,
T,4.669833,-74.04337,2652.6,
T,4.669847,-74.04334,2653.5,
T,4.669862,-74.04331,2653.5,
T,4.669875,-74.04328,2653.2,
T,4.669893,-74.04325,2652.8,
T,4.669915,-74.04322,2652.2,
T,4.669933,-74.04319,2651.8,
T,4.669952,-74.04316,2651.3,
T,4.669968,-74.04313,2650.9,
T,4.669982,-74.0431,2650.7,
T,4.669998,-74.04307,2650.3,
T,4.670002,-74.04304,2650.4,
T,4.670022,-74.04301,2649.7,
T,4.670055,-74.04299,2648.4,
T,4.670065,-74.04297,2648.1,
T,4.670105,-74.04295,2646.4,
T,4.67015,-74.04293,2644.5,
T,4.670178,-74.04291,2643.4,
T,4.670217,-74.04288,2642,
T,4.670237,-74.04285,2641.3,
T,4.67025,-74.04282,2641.1,
T,4.670252,-74.04279,2641.3,
T,4.670238,-74.04276,2642.2,
T,4.67027,-74.04272,2641.1,
T,4.67027,-74.04269,2641.4,
T,4.670247,-74.04266,2642.8,
T,4.67025,-74.04263,2642.9,
T,4.670245,-74.0426,2643.4,
T,4.67024,-74.04257,2643.9,
T,4.670237,-74.04254,2644.4,
T,4.670228,-74.04252,2645,
T,4.670223,-74.0425,2645.4,
T,4.670195,-74.04247,2646.6,
T,4.670175,-74.04245,2647.4,
T,4.670138,-74.04242,2648.9,
T,4.670103,-74.0424,2650.3,
T,4.670073,-74.04239,2651.5,
T,4.67004,-74.04238,2652.8,
T,4.670003,-74.04236,2654.2,
T,4.669988,-74.04234,2654.7,
T,4.669972,-74.04231,2655.2,
T,4.66995,-74.04228,2655.9,
T,4.669938,-74.04225,2656.2,
T,4.669928,-74.04222,2656.5,
T,4.669913,-74.0422,2657,
T,4.6699,-74.04218,2657.4,
T,4.66988,-74.04217,2658.1,
T,4.669885,-74.04214,2657.8,
T,4.66988,-74.04211,2657.9,
T,4.669888,-74.04209,2657.5,
T,4.669883,-74.04207,2657.6,
T,4.669888,-74.04205,2657.3,
T,4.669893,-74.04203,2657,
T,4.669895,-74.04202,2656.9,
T,4.669907,-74.04201,2656.3,
T,4.669928,-74.042,2655.5,
T,4.669937,-74.04198,2655,
T,4.669963,-74.042,2654.1,
T,4.669963,-74.04203,2654.2,
T,4.669918,-74.04202,2656,
T,4.669893,-74.042,2656.9,
T,4.669903,-74.04198,2656.4,
T,4.669902,-74.04195,2656.3,
T,4.669928,-74.04193,2655.1,
T,4.669932,-74.0419,2654.8,
T,4.66992,-74.04188,2655.2,
T,4.669908,-74.04185,2655.6,
T,4.66991,-74.04181,2655.3,
T,4.669883,-74.04177,2656.2,
T,4.669843,-74.04174,2657.7,
T,4.669812,-74.0417,2658.8,
T,4.669823,-74.04168,2658.3,
T,4.669802,-74.04165,2659,
T,4.669813,-74.04162,2658.3,
T,4.66979,-74.04159,2659,
T,4.669767,-74.04156,2659.7,
T,4.66977,-74.04153,2659.4,
T,4.669762,-74.04151,2659.5,
T,4.669763,-74.04148,2659.3,
T,4.669777,-74.04145,2658.5,
T,4.669765,-74.04141,2658.7,
T,4.669755,-74.04138,2658.8,
T,4.669745,-74.04135,2659,
T,4.669743,-74.04133,2658.9,
T,4.669737,-74.0413,2658.9,
T,4.669727,-74.04128,2659.1,
T,4.669715,-74.04125,2659.3,
T,4.669735,-74.04123,2658.4,
T,4.6697,-74.04121,2659.5,
T,4.669745,-74.04119,2657.7,
T,4.66974,-74.04116,2657.7,
T,4.669733,-74.04114,2657.7,
T,4.669765,-74.04112,2656.5,
T,4.669765,-74.0411,2656.3,
T,4.669725,-74.04106,2657.4,
T,4.669718,-74.04103,2657.4,
T,4.669718,-74.041,2657.1,
T,4.669697,-74.04098,2657.7,
T,4.669665,-74.04095,2658.5,
T,4.669625,-74.04092,2659.5,
T,4.669632,-74.04088,2658.9,
T,4.669637,-74.04086,2658.6,
T,4.669617,-74.04084,2659,
T,4.669618,-74.04081,2659.1,
T,4.669622,-74.04078,2659.1,
T,4.669625,-74.04076,2659.1,
T,4.669613,-74.04073,2659.7,
T,4.669613,-74.04071,2659.8,
T,4.669617,-74.0407,2659.7,
T,4.669638,-74.04068,2659.2,
T,4.669665,-74.04065,2658.7,
T,4.669617,-74.04062,2660.2,
T,4.669565,-74.0406,2661.6,
T,4.669462,-74.04054,2664.3,
T,4.66937,-74.04049,2666.4,
T,4.669288,-74.04045,2668.1,
T,4.669148,-74.04034,2671,
T,4.669032,-74.04027,2675.9,
T,4.66898,-74.04021,2677.6,
T,4.668948,-74.04019,2678.7,
T,4.668903,-74.04018,2680.5,
T,4.668877,-74.04017,2681.5,
T,4.668842,-74.04016,2682.8,
T,4.668818,-74.04015,2683.7,
T,4.668768,-74.04014,2685.6,
T,4.668747,-74.04009,2685.5,
T,4.668713,-74.04007,2686.4,
T,4.668687,-74.04005,2687,
T,4.668687,-74.04003,2686.5,
T,4.668642,-74.04002,2688,
T,4.668603,-74.04,2689,
T,4.668548,-74.04,2691,
T,4.668523,-74.03998,2692,
T,4.668507,-74.03996,2692.6,
T,4.668502,-74.03994,2692.9,
T,4.668483,-74.03992,2693.6,
T,4.66848,-74.0399,2693.7,
T,4.668483,-74.03988,2693.6,
T,4.668482,-74.03985,2693.7,
T,4.668468,-74.03984,2694.2,
T,4.668448,-74.03983,2694.8,
T,4.66843,-74.03982,2695.4,
T,4.66843,-74.0398,2695.4,
T,4.668435,-74.03978,2695.2,
T,4.668432,-74.03976,2695.3,
T,4.668418,-74.03974,2695.7,
T,4.6684,-74.03971,2696.2,
T,4.668415,-74.0397,2695.8,
T,4.668417,-74.03968,2695.7,
T,4.668412,-74.03966,2695.8,
T,4.668403,-74.03965,2696,
T,4.668398,-74.03963,2696.1,
T,4.668397,-74.03961,2696.1,
T,4.668395,-74.0396,2696.2,
T,4.66839,-74.03958,2696.2,
T,4.66835,-74.03954,2697,
T,4.668303,-74.03951,2698.7,
T,4.668307,-74.03951,2698.5,
T,4.668282,-74.0395,2699.6,
T,4.668273,-74.0395,2700.1,
T,4.668297,-74.03949,2698.9,
T,4.668322,-74.03948,2697.7,
T,4.668363,-74.03947,2696.6,
T,4.66839,-74.03947,2696.1,
T,4.6684,-74.03946,2695.9,
T,4.668423,-74.03945,2695.5,
T,4.66845,-74.03945,2695,
T,4.668488,-74.03943,2694.4,
T,4.668525,-74.03942,2693.8,
T,4.668558,-74.03942,2693.2,
T,4.66859,-74.03941,2692.8,
T,4.668622,-74.0394,2692.3,
T,4.668647,-74.03939,2692,
T,4.668673,-74.03939,2691.6,
T,4.668693,-74.03938,2691.4,
T,4.668713,-74.03938,2691.1,
T,4.66874,-74.03938,2690.7,
T,4.66877,-74.03937,2690.4,
T,4.668805,-74.03936,2690,
T,4.668842,-74.03935,2689.6,
T,4.66888,-74.03934,2689.3,
T,4.668927,-74.03932,2689,
T,4.668958,-74.03932,2688.6,
T,4.668985,-74.03931,2688.5,
T,4.66901,-74.0393,2688.4,
T,4.669035,-74.03931,2687.8,
T,4.669067,-74.03931,2687.4,
T,4.669098,-74.0393,2687.3,
T,4.669128,-74.0393,2686.9,
T,4.669162,-74.03929,2686.8,
T,4.6692,-74.03928,2686.9,
T,4.669237,-74.03927,2687,
T,4.66927,-74.03926,2687.1,
T,4.669307,-74.03924,2687.5,
T,4.669335,-74.03922,2687.9,
T,4.669367,-74.03921,2688.1,
T,4.669393,-74.03919,2688.5,
T,4.669418,-74.03918,2688.7,
T,4.669445,-74.03916,2689.5,
T,4.669473,-74.03915,2690.1,
T,4.6695,-74.03914,2690.7,
T,4.66953,-74.03913,2691.4,
T,4.66956,-74.03913,2691.3,
T,4.669592,-74.03912,2692,
T,4.669622,-74.0391,2693.4,
T,4.669653,-74.03909,2694.1,
T,4.669683,-74.03907,2695.6,
T,4.669712,-74.03906,2696.4,
T,4.669738,-74.03905,2697.1,
T,4.669768,-74.03904,2697.9,
T,4.669802,-74.03903,2698.7,
T,4.669837,-74.03902,2699.6,
T,4.669865,-74.03901,2700.4,
T,4.669898,-74.039,2701.3,
T,4.669933,-74.039,2701.3,
T,4.669965,-74.03899,2702.2,
T,4.67,-74.03899,2702.3,
T,4.670037,-74.03899,2702.3,
T,4.670073,-74.03899,2702.3,
T,4.670107,-74.03899,2702.4,
T,4.67014,-74.03899,2702.4,
T,4.670172,-74.03899,2702.4,
T,4.6702,-74.03899,2702.4,
T,4.670232,-74.039,2701.7,
T,4.67026,-74.039,2701.7,
T,4.670293,-74.03901,2701,
T,4.67032,-74.03902,2700.2,
T,4.67035,-74.03902,2700.3,
T,4.670377,-74.03903,2699.6,
T,4.670405,-74.03903,2699.6,
T,4.670433,-74.03904,2699,
T,4.670465,-74.03904,2699,
T,4.670497,-74.03904,2699.1,
T,4.670527,-74.03904,2699.2,
T,4.67056,-74.03903,2700,
T,4.670588,-74.03902,2700.7,
T,4.670615,-74.03902,2700.8,
T,4.670645,-74.03901,2701.5,
T,4.670673,-74.039,2702.2,
T,4.670712,-74.03899,2702.9,
T,4.670743,-74.03899,2702.9,
T,4.670783,-74.03898,2703.6,
T,4.670838,-74.03897,2704.2,
T,4.670877,-74.03891,2707.5,
T,4.670908,-74.03888,2708.9,
T,4.670923,-74.03888,2708.7,
T,4.670947,-74.03886,2709.6,
T,4.67096,-74.03883,2711.3,
T,4.670978,-74.03882,2711.6,
T,4.670998,-74.03881,2711.9,
T,4.671035,-74.0388,2712,
T,4.671057,-74.0388,2711.7,
T,4.671097,-74.0388,2711.1,
T,4.671123,-74.03879,2711.3,
T,4.671148,-74.03878,2711.6,
T,4.671177,-74.03879,2710.6,
T,4.671205,-74.03879,2710.2,
T,4.671233,-74.03879,2709.8,
T,4.671258,-74.03879,2709.4,
T,4.671292,-74.03879,2708.9,
T,4.671323,-74.03879,2708.5,
T,4.671353,-74.03878,2708.6,
T,4.671378,-74.03877,2708.8,
T,4.671402,-74.03877,2708.4,
T,4.671425,-74.03875,2709.1,
T,4.671455,-74.03875,2708.7,
T,4.671482,-74.03874,2708.8,
T,4.67151,-74.03874,2708.4,
T,4.67154,-74.03873,2708.4,
T,4.671572,-74.03872,2708.4,
T,4.671602,-74.03871,2708.5,
T,4.671632,-74.03871,2708,
T,4.67166,-74.0387,2708.1,
T,4.671688,-74.0387,2708.3,
T,4.67173,-74.03868,2710,
T,4.671758,-74.03867,2710.9,
T,4.671792,-74.03866,2712,
T,4.671822,-74.03865,2713,
T,4.671845,-74.03863,2714.3,
T,4.67187,-74.03863,2714.7,
T,4.671897,-74.03863,2715.2,
T,4.671923,-74.03863,2715.6,
T,4.671952,-74.03863,2716.1,
T,4.67198,-74.03863,2716.5,
T,4.67201,-74.03864,2716.5,
T,4.672037,-74.03865,2716.5,
T,4.67206,-74.03866,2716.4,
T,4.672083,-74.03867,2716.2,
T,4.67211,-74.03868,2716.2,
T,4.672133,-74.0387,2715.5,
T,4.672158,-74.03872,2715,
T,4.67218,-74.03875,2713.8,
T,4.672197,-74.03877,2713.1,
T,4.67221,-74.0388,2711.8,
T,4.672222,-74.03881,2711.5,
