V_Bat,I_Bat,Pedal_time(ms),Wheel_time(ms),GPS_date,GPS_time,GPS_lat,GPS_lng,Vbat(V),Ibat(A),BattPower(W),Energy(J),Speed(km/h),norm.Speed,distance from encoder(m),cadencia(RPM),Altitud (msnm),Potencia del ciclista (W),Energía del ciclista (J)
0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG,0.0,0.0,0.0,0,12.860676402934146,0.3425673313558285,0,0,2582.291458333333,20.669541438020172,0
0,0,0,0,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,12.96028609337178,0.3452206152703989,3.6000794703810497,0,2582.3429166666665,64.51961125571434,64.51961125571434
0,0,0,0,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.064408844217592,0.34799411269566183,7.229081927108158,0,2582.3966666666665,66.80486419164781,131.32447544736215
0,0,0,0,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.174593536037305,0.35092908086143665,10.888691242674076,0,2582.4489583333334,65.94688512895209,197.27136057631424
0,0,0,0,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.284967223897873,0.3538690832779246,14.578959915979041,0,2582.5029166666664,67.73110878964476,265.002469365959
0,0,0,0,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.399261824293454,0.3569135262775916,18.30097708939389,0,2582.555625,67.07164986256801,332.07411922852697
0,0,0,0,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.520902391444139,0.3601536423623033,22.056783309239485,0,2582.6081249999993,67.32648942131867,399.40060864984565
0,0,0,2364,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.649856018744162,0.3635885550052141,25.848409981112862,0,2582.6625,69.37443988873235,468.775048538578
0,0,0,2364,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.753958275108818,0.366361506522976,29.668953946420867,0,2582.7181249999994,70.7852223038925,539.5602708424705
0,0,0,2364,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.86107628052656,0.369214787960626,33.5192529132338,0,2582.7747916666654,72.05718403271445,611.6174548751849
0,0,0,2364,0/0/2000,00:00:00.00,0.000000,0.000000,0.0,0.0,0.0,0.0,13.968475327601968,0.37207555545014837,37.399384948678794,0,2582.8310416666654,72.10050668179932,683.7179615569842
0,0,0,0,1/5/2017,11:15:04.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.080838631116382,0.37506855487111784,41.310729012877786,0,2582.8858333333324,71.29039797103155,755.0083595280157
0,0,0,983,1/5/2017,11:15:05.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.224472247238507,0.3788944955157886,45.26197130377737,0,2582.9308333333324,63.58515682904825,818.593516357064
0,0,0,798,1/5/2017,11:15:06.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.301059811576259,0.38093454354345224,49.23448791810411,0,2582.9731249999986,61.53933289180425,880.1328492488683
0,0,1733,728,1/5/2017,11:15:07.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.368010230422176,0.3827178888045124,53.22560187099916,34.62204270051933,2583.0108333333324,57.91933637396218,938.0521856228305
0,0,1425,633,1/5/2017,11:15:08.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.417410162964257,0.38403374518172734,57.23043802737811,42.10526315789473,2583.0464583333323,56.343494063446634,994.3956796862772
0,0,1257,564,1/5/2017,11:15:09.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.446277818524987,0.384802687297842,61.24329297696839,47.7326968973747,2583.0799999999995,54.68989404818077,1049.085573734458
0,0,1096,521,1/5/2017,11:15:10.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.464046237029105,0.3852759811992406,65.26108359836536,54.74452554744526,2583.111874999999,53.349024530400136,1102.434598264858
0,0,1041,493,1/5/2017,11:15:11.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.476292847414308,0.385602191773737,69.28227605598045,57.63688760806916,2583.1433333333325,53.04427317079041,1155.4788714356484
0,0,1032,491,1/5/2017,11:15:12.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.4806709788237,0.3857188112069807,73.30468466120925,58.13953488372093,2583.1752083333326,53.41313471498456,1208.892006150633
0,0,999,472,1/5/2017,11:15:13.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.480938437404781,0.38572593544908884,77.32716756048836,60.06006006006006,2583.207916666666,54.11840819649183,1263.0104143471249
0,0,980,467,1/5/2017,11:15:14.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.472536376630847,0.3855021313934515,81.34731655399693,61.22448979591837,2583.242708333332,55.846444602004226,1318.8568589491292
0,0,947,450,1/5/2017,11:15:15.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.456617473487857,0.38507810267233683,85.36304362996579,63.35797254487856,2583.270208333332,49.62222808707928,1368.4790870362085
0,0,926,443,1/5/2017,11:15:16.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.436189581417157,0.3845339688917615,89.37309629147055,64.79481641468684,2583.298541666665,50.24729421678256,1418.7263812529911
0,0,929,454,1/5/2017,11:15:17.00,0.000000,0.000000,0.0,0.0,0.0,0.0,14.408357920617428,0.383792622366225,93.37541793608649,64.58557588805166,2583.328124999998,51.19653458652404,1469.922915839515
