type,latitude,longitude,altitude (m),name
T,4.701348,-74.04949,2552.3,
T,4.70128,-74.0495,2552.4,
T,4.701213,-74.04951,2552.4,
T,4.701145,-74.04953,2552.5,
T,4.701075,-74.04954,2552.6,
T,4.701008,-74.04955,2552.7,
T,4.700943,-74.04956,2552.8,
T,4.700877,-74.04957,2552.9,
T,4.70082,-74.04958,2553,
T,4.700775,-74.04958,2552.9,
T,4.70073,-74.04958,2552.9,
T,4.700683,-74.04959,2552.8,
T,4.700628,-74.0496,2552.8,
T,4.700572,-74.0496,2552.7,
T,4.700522,-74.04961,2552.6,
T,4.700473,-74.04962,2552.6,
T,4.700422,-74.04962,2552.5,
T,4.700365,-74.04962,2552.4,
T,4.700312,-74.04963,2552.3,
T,4.700258,-74.04963,2552.3,
T,4.700203,-74.04965,2552.2,
T,4.700148,-74.04966,2552.1,
T,4.70009,-74.04968,2551.9,
T,4.700033,-74.04969,2551.8,
T,4.69997,-74.0497,2551.7,
T,4.699912,-74.04971,2551.6,
T,4.699852,-74.04972,2551.6,
T,4.699795,-74.04974,2551.5,
T,4.699742,-74.04975,2551.4,
T,4.69969,-74.04975,2551.3,
T,4.699635,-74.04976,2551.3,
T,4.69958,-74.04977,2551.2,
T,4.69953,-74.04978,2551.1,
T,4.699485,-74.04978,2551.1,
T,4.69944,-74.0498,2551,
T,4.699395,-74.04981,2550.9,
T,4.699353,-74.04982,2550.8,
T,4.699312,-74.04983,2550.8,
T,4.69927,-74.04983,2550.7,
T,4.69923,-74.04984,2550.6,
T,4.699187,-74.04984,2550.6,
T,4.699148,-74.04985,2550.6,
T,4.699115,-74.04985,2550.6,
T,4.699082,-74.04986,2550.6,
T,4.699062,-74.04986,2550.6,
T,4.699053,-74.04986,2550.6,
T,4.699048,-74.04986,2550.6,
T,4.699043,-74.04985,2550.7,
T,4.699043,-74.04985,2550.7,
T,4.699043,-74.04985,2550.7,
T,4.699043,-74.04985,2550.7,
T,4.69904,-74.04985,2550.7,
T,4.699013,-74.04986,2550.7,
T,4.69899,-74.04986,2550.7,
T,4.698963,-74.04987,2550.7,
T,4.698933,-74.04987,2550.7,
T,4.698903,-74.04987,2550.8,
T,4.698878,-74.04988,2550.8,
T,4.698852,-74.04988,2550.8,
T,4.69882,-74.04988,2550.8,
T,4.698777,-74.04989,2550.9,
T,4.698727,-74.0499,2550.9,
T,4.698678,-74.0499,2550.9,
T,4.698628,-74.04991,2551,
T,4.698587,-74.04992,2551,
T,4.698543,-74.04993,2551,
T,4.698503,-74.04994,2551,
T,4.698462,-74.04995,2551,
T,4.698415,-74.04996,2551,
T,4.698362,-74.04997,2551.1,
T,4.698308,-74.04998,2551.1,
T,4.698253,-74.04999,2551.2,
T,4.698198,-74.05,2551.3,
T,4.69814,-74.05001,2551.5,
T,4.698082,-74.05002,2551.6,
T,4.698023,-74.05003,2551.7,
T,4.697962,-74.05004,2551.9,
T,4.697902,-74.05005,2552,
T,4.697838,-74.05006,2552.1,
T,4.697777,-74.05007,2552.3,
T,4.697712,-74.05008,2552.4,
T,4.697647,-74.05009,2552.6,
T,4.697575,-74.0501,2552.7,
T,4.697502,-74.05011,2552.9,
T,4.697428,-74.05012,2552.6,
T,4.697352,-74.05013,2552.4,
T,4.697275,-74.05014,2552.1,
T,4.697195,-74.05016,2551.9,
T,4.697125,-74.05016,2551.6,
T,4.69705,-74.05017,2551.4,
T,4.696972,-74.05019,2551.2,
T,4.696898,-74.05021,2550.9,
T,4.69683,-74.05023,2550.8,
T,4.696772,-74.05024,2550.6,
T,4.696722,-74.05026,2550.5,
T,4.696675,-74.05028,2550.4,
T,4.696628,-74.05029,2550.4,
T,4.696583,-74.0503,2550.5,
T,4.696537,-74.0503,2550.6,
T,4.696483,-74.0503,2550.6,
T,4.696428,-74.0503,2550.7,
T,4.696363,-74.05031,2550.8,
T,4.69629,-74.05032,2550.9,
T,4.696215,-74.05034,2551.1,
T,4.696142,-74.05036,2551.1,
T,4.696067,-74.05038,2551.2,
T,4.695993,-74.0504,2551.3,
T,4.695922,-74.05041,2551.4,
T,4.69586,-74.05041,2551.5,
T,4.695785,-74.05042,2551.7,
T,4.69571,-74.05043,2552,
T,4.695633,-74.05044,2552.3,
T,4.695562,-74.05045,2552.6,
T,4.695488,-74.05046,2552.9,
T,4.695413,-74.05048,2553.2,
T,4.695333,-74.05049,2553.6,
T,4.69525,-74.0505,2553.9,
T,4.695172,-74.05051,2554.3,
T,4.695093,-74.05052,2554.6,
T,4.695025,-74.05054,2554.9,
T,4.694952,-74.05055,2554.9,
T,4.694865,-74.05055,2554.8,
T,4.694768,-74.05056,2554.6,
T,4.69469,-74.05057,2554.5,
T,4.694618,-74.05059,2554.4,
T,4.694547,-74.0506,2554.2,
T,4.694477,-74.05063,2554.1,
T,4.69441,-74.05063,2553.9,
T,4.694342,-74.05063,2553.8,
T,4.694272,-74.05065,2553.6,
T,4.69421,-74.05066,2553.5,
T,4.694152,-74.05067,2553.4,
T,4.69409,-74.05068,2553.4,
T,4.69403,-74.05069,2553.5,
T,4.693968,-74.05071,2553.5,
T,4.693903,-74.05072,2553.5,
T,4.693843,-74.05073,2553.6,
T,4.69379,-74.05074,2553.6,
T,4.693733,-74.05075,2553.7,
T,4.693677,-74.05076,2553.7,
T,4.693618,-74.05076,2553.8,
T,4.693558,-74.05076,2553.8,
T,4.6935,-74.05078,2553.9,
T,4.693448,-74.05079,2553.9,
T,4.693398,-74.0508,2554,
T,4.693353,-74.05081,2554,
T,4.693312,-74.05082,2554,
T,4.693277,-74.05082,2554,
T,4.693242,-74.05083,2554,
T,4.693208,-74.05083,2554,
T,4.693177,-74.05084,2554,
T,4.693147,-74.05084,2554,
T,4.693115,-74.05084,2554,
T,4.693082,-74.05085,2554,
T,4.693052,-74.05085,2554,
T,4.693028,-74.05085,2554,
T,4.693003,-74.05086,2554,
T,4.692988,-74.05086,2554,
T,4.692983,-74.05085,2554,
T,4.692982,-74.05086,2554,
T,4.692982,-74.05086,2554,
T,4.692882,-74.05089,2553.9,
T,4.692842,-74.0509,2553.9,
T,4.692797,-74.0509,2553.9,
T,4.692743,-74.05091,2553.8,
T,4.692688,-74.05093,2553.8,
T,4.69264,-74.05093,2553.8,
T,4.69259,-74.05094,2553.8,
T,4.69254,-74.05094,2553.8,
T,4.692487,-74.05095,2553.7,
T,4.69243,-74.05096,2553.6,
T,4.692373,-74.05097,2553.4,
T,4.692317,-74.05098,2553.3,
T,4.692258,-74.05099,2553.2,
T,4.692195,-74.051,2553.1,
T,4.692122,-74.051,2553,
T,4.692048,-74.05101,2552.8,
T,4.691975,-74.05103,2552.7,
T,4.6919,-74.05104,2552.6,
T,4.691822,-74.05105,2552.5,
T,4.691742,-74.05106,2552.4,
T,4.691663,-74.05108,2552.3,
T,4.691587,-74.05109,2552.2,
T,4.69151,-74.0511,2552.2,
T,4.691433,-74.05111,2552.1,
T,4.691355,-74.05113,2552.1,
T,4.691278,-74.05114,2552.1,
T,4.691202,-74.05115,2552,
T,4.691128,-74.05116,2552,
T,4.691053,-74.05117,2552,
T,4.690978,-74.05119,2552,
T,4.690903,-74.0512,2551.9,
T,4.690833,-74.05122,2551.9,
T,4.69076,-74.05123,2552.2,
T,4.690693,-74.05124,2552.4,
T,4.690625,-74.05125,2552.6,
T,4.690562,-74.05124,2552.8,
T,4.690495,-74.05124,2553,
T,4.69043,-74.05125,2553.2,
T,4.690362,-74.05126,2553.4,
T,4.690293,-74.05127,2553.6,
T,4.690227,-74.05129,2553.8,
T,4.690162,-74.05131,2554,
T,4.6901,-74.05132,2554.1,
T,4.69004,-74.05134,2554.3,
T,4.689975,-74.05134,2554.4,
T,4.689913,-74.05135,2554.4,
T,4.689848,-74.05137,2554.5,
T,4.689785,-74.05138,2554.5,
T,4.689718,-74.0514,2554.6,
T,4.689653,-74.0514,2554.6,
T,4.689588,-74.05141,2554.7,
T,4.689522,-74.05142,2554.7,
T,4.689453,-74.05144,2554.8,
T,4.689385,-74.05146,2554.8,
T,4.689315,-74.05147,2554.9,
T,4.689247,-74.05148,2554.9,
T,4.689182,-74.0515,2555,
T,4.689122,-74.05152,2555.1,
T,4.689058,-74.05153,2555.1,
T,4.688992,-74.05154,2555.2,
T,4.688943,-74.05154,2555.3,
T,4.688875,-74.05155,2555.3,
T,4.688808,-74.05156,2555.4,
T,4.688745,-74.05157,2555.5,
T,4.68868,-74.05158,2555.6,
T,4.688618,-74.05159,2555.7,
T,4.688558,-74.0516,2555.7,
T,4.688495,-74.05162,2555.8,
T,4.688433,-74.05163,2555.9,
T,4.68837,-74.05164,2556,
T,4.688302,-74.05165,2556,
T,4.688237,-74.05165,2555.9,
T,4.688167,-74.05166,2555.8,
T,4.688095,-74.05168,2555.7,
T,4.688027,-74.05169,2555.7,
T,4.687957,-74.05171,2555.7,
T,4.687887,-74.05172,2555.6,
T,4.687818,-74.05173,2555.5,
T,4.68775,-74.05173,2555.5,
T,4.687685,-74.05175,2555.4,
T,4.68762,-74.05176,2555.4,
T,4.687558,-74.05177,2555.3,
T,4.687497,-74.05178,2555.3,
T,4.68744,-74.05179,2555.4,
T,4.687383,-74.05179,2555.5,
T,4.687333,-74.0518,2555.6,
T,4.687285,-74.05181,2555.7,
T,4.687233,-74.05182,2555.8,
T,4.687187,-74.05183,2555.8,
T,4.68714,-74.05183,2555.9,
T,4.687087,-74.05184,2556,
T,4.687025,-74.05185,2556.1,
T,4.686967,-74.05186,2556.2,
T,4.686908,-74.05187,2556.2,
T,4.68685,-74.05188,2556.3,
T,4.686788,-74.05189,2556.3,
T,4.686728,-74.05189,2556.4,
T,4.686672,-74.0519,2556.4,
T,4.68662,-74.0519,2556.6,
T,4.686568,-74.05191,2556.8,
T,4.686518,-74.05192,2556.9,
T,4.686472,-74.05193,2557.1,
T,4.686435,-74.05194,2557.2,
T,4.686402,-74.05194,2557.3,
T,4.686372,-74.05195,2557.4,
T,4.686352,-74.05195,2557.5,
T,4.68634,-74.05196,2557.5,
T,4.686328,-74.05196,2557.5,
T,4.686323,-74.05196,2557.5,
T,4.686317,-74.05196,2557.6,
T,4.686307,-74.05196,2557.6,
T,4.6863,-74.05196,2557.6,
T,4.68629,-74.05196,2557.7,
T,4.686278,-74.05196,2557.7,
T,4.686263,-74.05194,2557.8,
T,4.686257,-74.05191,2557.9,
T,4.686252,-74.05189,2558,
T,4.686232,-74.05189,2558,
T,4.686218,-74.05189,2558.1,
T,4.686203,-74.05189,2558.1,
T,4.686178,-74.05189,2558.2,
T,4.686152,-74.05187,2558.4,
T,4.686133,-74.05184,2558.5,
T,4.686122,-74.0518,2558.6,
T,4.686112,-74.05175,2558.8,
T,4.6861,-74.0517,2559,
T,4.686087,-74.05165,2559,
T,4.686078,-74.0516,2559,
T,4.686065,-74.05155,2558.9,
T,4.686052,-74.05151,2558.8,
T,4.686038,-74.05147,2558.8,
T,4.686023,-74.05142,2558.7,
T,4.686015,-74.05136,2558.6,
T,4.685983,-74.05131,2558.6,
T,4.685972,-74.05126,2558.5,
T,4.68598,-74.05118,2558.3,
T,4.685973,-74.05115,2558.3,
T,4.685958,-74.05112,2558.2,
T,4.68595,-74.05109,2558.2,
T,4.685958,-74.05104,2558,
T,4.68596,-74.051,2557.9,
T,4.68595,-74.05097,2557.9,
T,4.685942,-74.05093,2557.8,
T,4.685938,-74.05089,2557.8,
T,4.685928,-74.05086,2557.7,
T,4.685923,-74.05083,2557.7,
T,4.685912,-74.0508,2557.6,
T,4.685902,-74.05074,2557.5,
T,4.685887,-74.05068,2557.4,
T,4.685872,-74.05062,2557.3,
T,4.685857,-74.05057,2557.3,
T,4.685853,-74.05049,2557.1,
T,4.685853,-74.05043,2557,
T,4.685857,-74.0504,2556.9,
T,4.685855,-74.05036,2556.8,
T,4.68585,-74.05033,2556.7,
T,4.685847,-74.05029,2556.6,
T,4.685835,-74.05025,2556.6,
T,4.685827,-74.05023,2556.6,
T,4.685827,-74.05021,2556.5,
T,4.685823,-74.05017,2556.4,
T,4.685818,-74.05013,2556.3,
T,4.68581,-74.05009,2556.2,
T,4.6858,-74.05004,2556.1,
T,4.685792,-74.04998,2556.1,
T,4.685782,-74.04991,2556.3,
T,4.685767,-74.04984,2556.6,
T,4.685752,-74.04978,2556.8,
T,4.685725,-74.04972,2557.1,
T,4.685705,-74.04967,2557.2,
T,4.685685,-74.04962,2557.4,
T,4.685658,-74.04957,2557.7,
T,4.685638,-74.04951,2557.9,
T,4.685612,-74.04945,2558.2,
T,4.685587,-74.04939,2558.4,
T,4.68557,-74.04932,2558.7,
T,4.685553,-74.04927,2558.9,
T,4.685533,-74.04921,2559.2,
T,4.685517,-74.04915,2559.4,
T,4.68551,-74.04909,2559.5,
T,4.685493,-74.04905,2559.6,
T,4.685473,-74.049,2559.7,
T,4.685492,-74.04893,2559.8,
T,4.68549,-74.04887,2559.9,
T,4.685483,-74.04881,2559.9,
T,4.68548,-74.04875,2560,
T,4.685485,-74.0487,2560.1,
T,4.685492,-74.04865,2560.2,
T,4.685503,-74.04861,2560.4,
T,4.68551,-74.04857,2560.5,
T,4.685518,-74.04852,2560.6,
T,4.685525,-74.04848,2560.7,
T,4.685532,-74.04844,2560.9,
T,4.685538,-74.04839,2561,
T,4.68554,-74.04836,2561.1,
T,4.685542,-74.04832,2561.1,
T,4.685552,-74.04829,2561.1,
T,4.685572,-74.04827,2561.2,
T,4.68559,-74.04824,2561.2,
T,4.685573,-74.0482,2560.8,
T,4.68556,-74.04816,2560.5,
T,4.685542,-74.04811,2560.1,
T,4.685525,-74.04808,2559.8,
T,4.685503,-74.04804,2559.4,
T,4.68549,-74.04801,2559.2,
T,4.68548,-74.04798,2559,
T,4.685468,-74.04794,2558.7,
T,4.685455,-74.04792,2558.5,
T,4.685445,-74.04788,2558.3,
T,4.685437,-74.04785,2558.1,
T,4.685423,-74.04782,2557.9,
T,4.685395,-74.04778,2557.6,
T,4.685355,-74.04775,2557.2,
T,4.68531,-74.04772,2556.9,
T,4.68526,-74.04769,2556.5,
T,4.685212,-74.04765,2556.2,
T,4.685165,-74.04762,2555.9,
T,4.68513,-74.04759,2555.7,
T,4.685105,-74.04757,2555.5,
T,4.685087,-74.04755,2555.4,
T,4.685073,-74.04754,2555.3,
T,4.685063,-74.04753,2555.3,
T,4.685057,-74.04753,2555.3,
T,4.685053,-74.04753,2555.2,
T,4.685053,-74.04753,2555.2,
T,4.685053,-74.04753,2555.2,
T,4.684955,-74.04741,2556,
T,4.684933,-74.04737,2556.5,
T,4.684917,-74.04733,2556.9,
T,4.684902,-74.04729,2557.3,
T,4.684873,-74.04726,2557.7,
T,4.68484,-74.04723,2558,
T,4.684807,-74.0472,2558.3,
T,4.684778,-74.04716,2558.7,
T,4.684755,-74.04711,2559.1,
T,4.684743,-74.04707,2559.4,
T,4.684722,-74.04701,2559.9,
T,4.684695,-74.04697,2560.2,
T,4.684673,-74.04692,2560.5,
T,4.684652,-74.04686,2560.9,
T,4.684622,-74.04682,2561.1,
T,4.68459,-74.04677,2561.4,
T,4.68456,-74.04673,2561.6,
T,4.68452,-74.04668,2561.8,
T,4.684475,-74.04662,2561.8,
T,4.684448,-74.04657,2561.7,
T,4.68442,-74.04652,2561.7,
T,4.684398,-74.04646,2561.6,
T,4.684375,-74.04642,2561.6,
T,4.684353,-74.04637,2561.5,
T,4.684335,-74.04632,2561.5,
T,4.684312,-74.04628,2561.4,
T,4.684287,-74.04625,2561.4,
T,4.684265,-74.04622,2561.3,
T,4.684242,-74.04617,2561.2,
T,4.684218,-74.04612,2561.2,
T,4.684193,-74.04606,2561.1,
T,4.684165,-74.04602,2561,
T,4.684147,-74.04597,2561,
T,4.684122,-74.04591,2561,
T,4.684092,-74.04586,2561.1,
T,4.684052,-74.0458,2561.2,
T,4.68402,-74.04575,2561.3,
T,4.683993,-74.0457,2561.3,
T,4.683963,-74.04565,2561.4,
T,4.683938,-74.04559,2561.5,
T,4.683917,-74.04555,2561.5,
T,4.683895,-74.0455,2561.6,
T,4.683873,-74.04544,2561.7,
T,4.683853,-74.04539,2561.7,
T,4.683837,-74.04533,2561.8,
T,4.68382,-74.04528,2561.8,
T,4.683798,-74.04522,2561.9,
T,4.683777,-74.04516,2561.9,
T,4.683755,-74.04511,2561.9,
T,4.683737,-74.04506,2562,
T,4.68371,-74.04502,2562,
T,4.683693,-74.04497,2562,
T,4.683678,-74.04492,2561.9,
T,4.683657,-74.04486,2561.9,
T,4.683637,-74.04482,2561.8,
T,4.683613,-74.04476,2561.7,
T,4.683593,-74.04471,2561.6,
T,4.68357,-74.04466,2561.5,
T,4.683548,-74.04461,2561.4,
T,4.683528,-74.04456,2561.3,
T,4.683505,-74.04451,2561.2,
T,4.683483,-74.04446,2561.1,
T,4.68346,-74.04441,2560.9,
T,4.683433,-74.04436,2560.7,
T,4.683405,-74.04431,2560.6,
T,4.683383,-74.04426,2560.4,
T,4.683363,-74.04421,2560.2,
T,4.68334,-74.04416,2560,
T,4.683317,-74.0441,2559.9,
T,4.683293,-74.04405,2559.9,
T,4.683268,-74.044,2559.8,
T,4.683243,-74.04394,2559.8,
T,4.683212,-74.04389,2559.7,
T,4.683185,-74.04384,2559.7,
T,4.683157,-74.04379,2559.6,
T,4.68313,-74.04375,2559.6,
T,4.6831,-74.0437,2559.6,
T,4.683072,-74.04366,2559.6,
T,4.683048,-74.04361,2559.6,
T,4.683027,-74.04357,2559.5,
T,4.683015,-74.04354,2559.5,
T,4.683017,-74.0435,2559.5,
T,4.683018,-74.04345,2559.5,
T,4.683,-74.04342,2559.5,
T,4.682967,-74.04339,2559.5,
T,4.682943,-74.04336,2559.5,
T,4.682923,-74.04332,2559.5,
T,4.682902,-74.04329,2559.6,
T,4.68289,-74.04325,2559.6,
T,4.682883,-74.04323,2559.7,
T,4.682885,-74.04323,2559.7,
T,4.682885,-74.04323,2559.7,
T,4.682885,-74.04323,2559.7,
T,4.682735,-74.04328,2559.8,
T,4.682677,-74.0433,2559.8,
T,4.682617,-74.04333,2559.9,
T,4.682555,-74.04336,2559.9,
T,4.682493,-74.04339,2560,
T,4.68244,-74.04341,2560.1,
T,4.68239,-74.04343,2560.2,
T,4.682343,-74.04346,2560.3,
T,4.682292,-74.04348,2560.4,
T,4.682255,-74.0435,2560.5,
T,4.682225,-74.04351,2560.5,
T,4.682193,-74.04353,2560.6,
T,4.682155,-74.04355,2560.6,
T,4.682115,-74.04356,2560.7,
T,4.68207,-74.04359,2560.7,
T,4.682023,-74.04361,2560.8,
T,4.681973,-74.04364,2560.8,
T,4.681912,-74.04366,2560.9,
T,4.681855,-74.04369,2560.9,
T,4.681793,-74.04372,2560.9,
T,4.681733,-74.04375,2560.9,
T,4.681673,-74.04379,2560.9,
T,4.681607,-74.04383,2560.9,
T,4.681538,-74.04387,2560.9,
T,4.681485,-74.0439,2560.9,
T,4.68141,-74.04394,2560.9,
T,4.681342,-74.04397,2560.9,
T,4.681273,-74.044,2560.9,
T,4.681207,-74.04403,2560.9,
T,4.68114,-74.04406,2560.9,
T,4.681073,-74.0441,2560.9,
T,4.68101,-74.04413,2560.9,
T,4.680947,-74.04417,2560.9,
T,4.68088,-74.0442,2561,
T,4.680815,-74.04424,2561.3,
T,4.680753,-74.04428,2561.6,
T,4.680688,-74.04431,2561.9,
T,4.680625,-74.04434,2562.2,
T,4.680545,-74.04438,2562.5,
T,4.680477,-74.04441,2562.8,
T,4.680403,-74.04445,2563,
T,4.680313,-74.04448,2563.3,
T,4.68022,-74.04452,2563.5,
T,4.680157,-74.04455,2563.7,
T,4.680103,-74.04458,2563.8,
T,4.680037,-74.0446,2563.9,
T,4.679968,-74.04464,2563.9,
T,4.679905,-74.04468,2563.8,
T,4.679843,-74.04472,2563.7,
T,4.679775,-74.04477,2563.7,
T,4.67971,-74.04481,2563.6,
T,4.679647,-74.04484,2563.6,
T,4.67959,-74.04488,2563.6,
T,4.679515,-74.04491,2563.7,
T,4.679463,-74.04494,2563.7,
T,4.679423,-74.04497,2563.7,
T,4.679363,-74.04499,2563.8,
T,4.679303,-74.04502,2563.8,
T,4.67924,-74.04505,2563.9,
T,4.679173,-74.04508,2564,
T,4.679103,-74.04512,2564.1,
T,4.679037,-74.04515,2564.1,
T,4.67897,-74.0452,2564.2,
T,4.678908,-74.04523,2564.2,
T,4.67884,-74.04527,2564.3,
T,4.67877,-74.0453,2564.3,
T,4.678702,-74.04534,2564.3,
T,4.678633,-74.04537,2564.4,
T,4.678563,-74.04541,2564.4,
T,4.678497,-74.04544,2564.4,
T,4.67843,-74.04548,2564.4,
T,4.678363,-74.04551,2564.4,
T,4.678292,-74.04554,2564.5,
T,4.678227,-74.04558,2564.6,
T,4.67818,-74.0456,2564.7,
T,4.678147,-74.04563,2564.8,
T,4.67809,-74.04565,2565,
T,4.678032,-74.04567,2565.1,
T,4.677968,-74.04569,2565.3,
T,4.677905,-74.04573,2565.5,
T,4.677848,-74.04576,2565.7,
T,4.67779,-74.04581,2565.9,
T,4.677738,-74.04584,2566.1,
T,4.677688,-74.04588,2566.3,
T,4.677648,-74.0459,2566.4,
T,4.677578,-74.04591,2566.6,
T,4.677537,-74.04591,2566.8,
T,4.677502,-74.04593,2566.9,
T,4.677477,-74.04595,2566.9,
T,4.677453,-74.04597,2567,
T,4.677438,-74.04598,2567,
T,4.677428,-74.04599,2567,
T,4.677418,-74.04599,2567,
T,4.677413,-74.04599,2567,
T,4.677412,-74.04599,2567,
T,4.677413,-74.04599,2567,
T,4.67726,-74.04611,2567.3,
T,4.677202,-74.04614,2567.5,
T,4.677145,-74.04616,2567.6,
T,4.677083,-74.04619,2567.8,
T,4.677025,-74.04622,2567.9,
T,4.676963,-74.04625,2568.1,
T,4.676903,-74.04628,2568.3,
T,4.676837,-74.04631,2568.5,
T,4.676775,-74.04634,2568.7,
T,4.676713,-74.04638,2568.9,
T,4.67664,-74.04641,2569,
T,4.676567,-74.04644,2568.8,
T,4.676495,-74.04649,2568.6,
T,4.676423,-74.04653,2568.4,
T,4.676353,-74.04657,2568.1,
T,4.676283,-74.0466,2567.8,
T,4.676212,-74.04663,2567.5,
T,4.676142,-74.04668,2567.1,
T,4.67607,-74.04671,2566.7,
T,4.675998,-74.04675,2566.4,
T,4.675925,-74.04678,2566.1,
T,4.675852,-74.04681,2565.9,
T,4.67578,-74.04685,2565.9,
T,4.675708,-74.04688,2566.1,
T,4.675635,-74.04692,2566.4,
T,4.67556,-74.04695,2566.7,
T,4.675483,-74.04699,2567,
T,4.675407,-74.04703,2567.4,
T,4.675318,-74.04708,2568,
T,4.675247,-74.04711,2568.4,
T,4.67517,-74.04715,2569,
T,4.675093,-74.04719,2569.6,
T,4.675025,-74.04723,2570.2,
T,4.674965,-74.04726,2570.5,
T,4.674898,-74.0473,2570.7,
T,4.674845,-74.04733,2570.8,
T,4.674775,-74.04736,2570.8,
T,4.67471,-74.0474,2570.7,
T,4.67464,-74.04743,2570.6,
T,4.674563,-74.04747,2570.4,
T,4.674477,-74.0475,2570.1,
T,4.674393,-74.04752,2569.7,
T,4.674325,-74.04755,2569.3,
T,4.674262,-74.04759,2568.8,
T,4.6742,-74.04762,2568.5,
T,4.67413,-74.04766,2568.3,
T,4.674057,-74.04769,2568.2,
T,4.673985,-74.04774,2567.9,
T,4.673912,-74.04779,2567.7,
T,4.673838,-74.04783,2567.5,
T,4.67376,-74.04787,2567.3,
T,4.673685,-74.0479,2567.1,
T,4.673605,-74.04794,2566.8,
T,4.67355,-74.04797,2566.6,
T,4.673502,-74.048,2566.4,
T,4.673458,-74.04803,2566.2,
T,4.673413,-74.04805,2566.1,
T,4.673367,-74.04808,2565.8,
T,4.67331,-74.04811,2565.6,
T,4.673248,-74.04814,2565.3,
T,4.673185,-74.04818,2564.9,
T,4.673112,-74.04822,2564.6,
T,4.673032,-74.04825,2564.2,
T,4.672955,-74.04829,2563.9,
T,4.672877,-74.04833,2563.5,
T,4.6728,-74.04837,2563.5,
T,4.672727,-74.04843,2563.6,
T,4.672645,-74.04848,2563.7,
T,4.672567,-74.04852,2563.8,
T,4.672485,-74.04856,2563.8,
T,4.672405,-74.04861,2563.7,
T,4.67233,-74.04865,2563.6,
T,4.672247,-74.04869,2563.5,
T,4.672177,-74.04873,2563.4,
T,4.672098,-74.04876,2563.3,
T,4.672017,-74.04879,2563.2,
T,4.671935,-74.04882,2563.1,
T,4.671857,-74.04886,2563.1,
T,4.671778,-74.04889,2563,
T,4.671705,-74.04892,2562.9,
T,4.671633,-74.04896,2563.2,
T,4.671557,-74.049,2563.7,
T,4.671482,-74.04904,2564.2,
T,4.671407,-74.04909,2564.8,
T,4.67134,-74.04913,2565.4,
T,4.67127,-74.04916,2565.9,
T,4.6712,-74.0492,2566.3,
T,4.671125,-74.04924,2566.8,
T,4.671045,-74.04928,2567.3,
T,4.670978,-74.04931,2567.8,
T,4.67091,-74.04935,2568.4,
T,4.670848,-74.04938,2568.9,
T,4.670787,-74.04943,2569.2,
T,4.670723,-74.04947,2569.2,
T,4.67066,-74.04952,2569.2,
T,4.670588,-74.04956,2569.2,
T,4.670518,-74.04961,2569.1,
T,4.670458,-74.04964,2569.1,
T,4.67039,-74.04969,2569,
T,4.67032,-74.04973,2568.8,
T,4.670248,-74.04978,2568.7,
T,4.670177,-74.04982,2568.5,
T,4.670102,-74.04989,2568.3,
T,4.67003,-74.04994,2568.1,
T,4.669968,-74.05,2568.2,
T,4.66989,-74.05006,2568.5,
T,4.669828,-74.0501,2568.8,
T,4.669743,-74.05015,2569.1,
T,4.66967,-74.05019,2569.3,
T,4.66961,-74.05023,2569.5,
T,4.669552,-74.05025,2569.7,
T,4.66948,-74.0503,2569.8,
T,4.669417,-74.05034,2569.9,
T,4.669343,-74.05039,2570,
T,4.669265,-74.05044,2570.1,
T,4.669187,-74.05048,2570.2,
T,4.669113,-74.05053,2570.1,
T,4.669055,-74.05058,2569.9,
T,4.668997,-74.05063,2569.7,
T,4.668938,-74.05067,2569.5,
T,4.668883,-74.05071,2569.3,
T,4.668813,-74.05075,2569,
T,4.668725,-74.05079,2568.7,
T,4.668647,-74.05085,2568.3,
T,4.668573,-74.05094,2568,
T,4.668488,-74.051,2567.6,
T,4.668415,-74.05104,2567.3,
T,4.668337,-74.05109,2566.8,
T,4.668268,-74.05113,2566.6,
T,4.66819,-74.05119,2566.3,
T,4.668118,-74.05124,2566.1,
T,4.668048,-74.05128,2565.8,
T,4.667982,-74.05132,2565.6,
T,4.667917,-74.05137,2565.3,
T,4.66785,-74.05141,2565,
T,4.667782,-74.05146,2564.7,
T,4.667713,-74.05151,2564.3,
T,4.667645,-74.05155,2564,
T,4.667577,-74.0516,2563.6,
T,4.66751,-74.05165,2563.1,
T,4.667443,-74.05169,2563.3,
T,4.667383,-74.05174,2563.7,
T,4.667322,-74.0518,2564,
T,4.66725,-74.05185,2564.4,
T,4.667175,-74.05189,2564.7,
T,4.667098,-74.05193,2565.1,
T,4.667023,-74.05198,2565.4,
T,4.666952,-74.05202,2565.7,
T,4.666883,-74.05207,2566,
T,4.666815,-74.05212,2566.2,
T,4.666743,-74.05217,2566.4,
T,4.666677,-74.05222,2566.6,
T,4.666627,-74.05227,2566.7,
T,4.666575,-74.05231,2566.8,
T,4.666498,-74.05235,2566.9,
T,4.666433,-74.05239,2567.1,
T,4.66637,-74.05243,2567.2,
T,4.666318,-74.05246,2567.3,
T,4.666267,-74.05249,2567.5,
T,4.666217,-74.05252,2567.6,
T,4.666165,-74.05256,2567.8,
T,4.66612,-74.05259,2568,
T,4.666083,-74.05262,2568.1,
T,4.666058,-74.05264,2568.2,
T,4.666052,-74.05265,2568.2,
T,4.666047,-74.05266,2568.2,
T,4.666043,-74.05266,2568.2,
T,4.666045,-74.05266,2568.2,
T,4.665983,-74.05261,2568.5,
